sample_index,latitude,longitude,cluster_label
3163535,42.349327,125.796616,1
3163589,42.498226,126.14256,1
3163658,42.83619,125.99083,1
3163679,42.747158,126.28379,1
3163781,43.288166,125.92717,3
3163787,43.13484,126.248924,1
3163831,43.183968,126.36653,1
3163903,43.563953,126.01162,3
3163909,43.35825,126.44417,1
3164002,50.136906,134.4084,3
3164159,45.05835,132.1524,1
3164687,15.215353,106.229454,2
3164766,15.768827,106.62176,3
3165269,39.04786,118.42154,2
3165851,52.549725,133.72319,3
3165937,53.104645,133.01831,3
3165945,53.371857,132.57693,3
3166018,53.369976,132.78714,3
3166020,53.43753,132.67542,3
3166117,53.07063,133.5878,1
3166153,53.103046,133.63747,1
3166278,52.968307,134.36772,3
3166453,53.65349,134.18005,3
3166508,19.273252,131.98338,3
3166537,21.054535,130.62428,3
3166612,25.088972,133.22049,3
3166799,52.9179,109.334656,3
3166911,52.424965,111.507835,3
3166914,52.287403,111.27322,3
3166942,52.01724,111.64168,3
3167138,31.843428,128.04091,3
3167197,21.57906,132.12604,3
3167314,19.41795,134.63225,3
3167318,19.121925,134.0374,2
3167418,18.799711,134.4956,2
3167579,38.38464,131.34538,3
3167628,38.219444,131.53773,3
3167673,37.978573,131.57927,3
3167677,37.78533,131.30258,3
3167799,46.72618,107.783676,3
3167836,47.853016,109.033485,3
3167899,49.46881,109.06862,3
3167922,51.229565,113.5976,3
3168003,53.56891,118.22236,3
3168181,16.520138,114.09793,2
3168287,17.117592,114.30194,3
3168309,17.245325,114.247795,2
3168599,17.723207,114.886,1
3168604,17.833784,114.667694,2
3169150,18.513172,115.80463,2
3169382,18.945433,115.74142,1
3169500,18.668839,116.8042,1
3169633,18.87077,117.00335,1
3169680,18.930698,117.084946,2
3170041,19.432016,117.591805,3
3170088,19.877304,116.78399,1
3170184,20.523443,115.699486,3
3170254,20.60522,115.736595,1
3170381,20.699347,115.94732,1
3170557,20.903582,116.040665,3
3170678,20.674805,116.893326,1
3170766,20.480515,117.58963,1
3170783,20.924349,116.6959,1
3170947,20.68551,117.5793,1
3171008,21.0005,117.04501,1
3171123,20.996058,117.3562,1
3171258,21.592512,116.46868,1
3171341,21.651472,116.551155,1
3171435,21.469116,117.2126,1
3171462,21.319489,117.613914,1
3171467,21.425076,117.40133,1
3171629,21.77714,117.19979,1
3171687,21.433067,118.0951,1
3171695,21.751873,117.45103,1
3171785,21.467413,118.331726,2
3171824,22.107515,117.143326,1
3171861,22.371832,116.72103,1
3171866,21.697784,118.16771,2
3171893,21.759747,118.1435,3
3171936,22.402811,116.95816,1
3172216,22.860441,119.066734,2
3172408,26.700506,119.96628,3
3172418,26.923162,119.52569,3
3172560,27.25773,119.86895,3
3172599,27.26239,120.2624,3
3172621,27.320545,120.3488,3
3172626,27.47634,120.04027,3
3172630,27.33852,120.41402,3
3173594,37.95332,127.98135,1
3173620,38.128746,128.25412,1
3173632,38.12443,128.466,3
3173661,37.5613,108.11728,3
3173705,37.012867,108.37757,3
3174112,35.688408,111.724236,3
3174128,35.38218,111.27465,3
3174301,35.201233,112.441574,3
3174714,33.4011,110.5746,3
3174880,22.866833,116.63311,3
3175053,22.72654,117.59412,3
3175088,22.521322,117.367744,1
3175097,22.706491,117.76521,1
3175209,22.4222,117.57957,1
3175307,22.523138,118.121475,1
3175493,21.955256,117.64196,1
3175550,21.7893,117.50177,1
3175657,22.25402,118.842415,1
3175674,21.795183,117.935356,1
3175701,21.754658,117.95475,1
3175717,21.45902,117.436104,1
3175875,21.632551,118.33298,1
3175934,21.389484,118.02141,1
3175967,21.410301,118.17229,1
3176147,21.267305,118.50555,1
3176162,20.939281,117.90862,1
3176229,21.00455,118.257484,1
3176232,21.065434,118.388626,1
3176430,20.571865,117.97159,3
3176437,20.72007,118.28433,1
3176759,20.25018,118.23395,1
3176867,20.609856,119.33984,1
3176899,20.151754,118.55053,1
3176998,20.445269,119.52194,1
3177054,20.344135,119.514885,1
3177138,19.806574,118.76429,3
3177280,19.899767,119.507935,1
3177500,19.21646,118.87665,3
3177551,19.727238,120.11669,3
3177580,19.785437,120.36467,3
3177585,18.94577,118.619736,2
3177660,18.734766,118.49144,3
3177674,19.094078,119.249855,1
3177735,18.635433,118.59406,3
3177757,19.167892,119.73631,1
3177766,18.809605,119.06312,2
3177783,18.748224,119.0377,1
3177853,18.788078,119.44134,1
3177928,18.78334,119.754456,2
3178065,18.177164,119.19017,1
3178132,18.076578,119.39613,3
3178268,18.191885,120.96387,3
3178296,17.148314,119.213974,3
3178388,16.913427,120.073814,3
3178414,16.75062,120.04154,3
3178450,16.464443,119.95729,1
3178800,15.174645,120.88612,3
3178807,15.288439,121.242966,2
3178869,53.80174,107.59631,3
3178958,32.70453,120.66505,3
3179083,32.632442,120.832466,2
3179090,32.788975,121.162506,2
3179120,32.455017,120.57136,2
3179282,33.07362,122.23239,1
3179324,32.90011,121.95442,1
